high_school,high_school_name,zip,county,students_9_to_12,ec_own_ses_hs,ec_own_ses_se_hs,ec_parent_ses_hs,ec_parent_ses_se_hs,ec_high_own_ses_hs,ec_high_own_ses_se_hs,ec_high_parent_ses_hs,ec_high_parent_ses_se_hs,exposure_own_ses_hs,exposure_parent_ses_hs,bias_own_ses_hs,bias_parent_ses_hs,bias_high_own_ses_hs,bias_high_parent_ses_hs,clustering_hs,volunteering_rate_hs
316295000818,Centura Secondary School,68824,31079,154,1.48791,.067170002,1.0843101,.083209999,1.62862,.04989,1.10157,.080969997,1.44903,1.02334,-.026830001,-.059579998,-.12394,-.076449998,.71094,.03836
316984000913,Dorchester HS,68343,31151,53,,,,,,,,,,,,,,,.79319417,.029037535
317011000927,Elkhorn HS,68022,31055,1166,1.48551,.039019998,1.4099,.042010002,1.7082601,.024150001,1.48639,.038740002,1.5475,1.4361399,.040059999,.018279999,-.10388,-.034990001,.50089997,.057939999
317011002240,Elkhorn South HS,68130,31055,1271,,,1.61827,.053739998,,,1.63517,.05322,,1.60932,,-.00556,,-.01606,.61624002,.031550001
317014000930,Elm Creek HS,68836,31019,104,,,,,,,,,,,,,,,.72250223,.04095374
317044000948,Fairbury Jr/Sr HS,68352,31095,263,1.0189199,.057560001,.70458001,.070189998,1.34533,.051589999,.71415001,.071699999,1.04079,.64798999,.02101,-.087329999,-.29260001,-.10209,.60367,.043960001
317053000959,Falls City Sr HS,68355,31147,245,.98044002,.061099999,.76633,.067249998,1.33819,.05373,.77916998,.069329999,.98225999,.72096002,.00186,-.062930003,-.36236,-.080750003,.57318997,.058710001
317065000969,Fort Calhoun HS,68023,31177,229,1.51763,.061969999,,,1.64091,.048160002,,,1.49547,,-.01482,,-.09725,,.68265003,.061609998
317071000984,Fremont Sr HS,68025,31053,1482,.89147002,.033100002,.75825,.034880001,1.42709,.025110001,.87572998,.036249999,1.00855,.76555997,.11609,.00954,-.41499999,-.14391001,.38427001,.053289998
317080000991,Garden County Jr/Sr HS,69154,31069,69,,,,,,,,,,,,,,,.72743928,.069591105
317098001006,Gibbon HS,68840,31019,170,1.22016,.083339997,1.01425,.097220004,1.44057,.065350004,1.0617501,.095409997,1.21942,.98689002,-.00060999999,-.027720001,-.18134999,-.075860001,.61194003,.034079999
317101001008,Giltner HS,68841,31081,67,,,,,,,,,,,,,,,.78517276,.037801631
317110001012,Gothenburg Secondary School,69138,31047,308,1.3996201,.05962,1.09374,.063019998,1.64326,.041140001,1.1449,.061170001,1.43909,1.06942,.02743,-.022740001,-.14188001,-.070579998,.63560998,.02602
317122001035,Gretna HS,68028,31153,1258,1.55424,.035179999,1.43767,.042399999,1.7014199,.02537,1.4588799,.041730002,1.5398099,1.43993,-.0093799997,.00157,-.10496,-.01316,.56923002,.05246
317152001047,Hartington Newcastle HS,68739,31027,95,,,,,,,,,,,,,,,.72156632,.021018164
317155001049,Harvard HS,68944,31035,89,,,,,,,,,,,,,,,.73590535,.073068358
317158001051,Hastings Sr HS,68901,31001,1099,.92080998,.03951,.75251001,.038389999,1.43594,.02922,.88305998,.04109,1.03254,.77564001,.10821,.029820001,-.39067999,-.13850001,.41112,.054129999
317173001063,Hemingford HS,69348,31013,125,,,,,,,,,,,,,,,.70526749,.12516515
317182001067,Hershey HS,69143,31111,175,,,1.12323,.09003,,,1.16777,.087700002,,1.0954,,-.02541,,-.066069998,.70486999,.052889999
317194001074,Holdrege HS,68949,31137,382,1.34838,.05799,.94246,.057689998,1.67082,.033429999,1.00238,.057349999,1.40346,.92304999,.039239999,-.021020001,-.19050001,-.085929997,.61356997,.056930002
317200001083,Homer HS,68030,31043,106,,,,,,,,,,,,,,,.67760688,.045308504
317215001094,Humphrey Jr/Sr HS,68642,31141,66,,,,,,,,,,,,,,,.74728078,.058283053
317221001096,Hyannis HS,69350,31075,53,,,,,,,,,,,,,,,.85515696,.046908256
317239001105,Kearney HS,68845,31019,1497,1.1104,.032809999,1.09961,.033750001,1.60909,.02043,1.25339,.031319998,1.2582099,1.1503,.11747,.044070002,-.27888,-.089620002,.39664999,.06222
317242001112,Kenesaw Secondary School,68956,31001,80,,,,,,,,,,,,,,,.74661094,.047715813
317257001117,Kimball Jr/Sr HS,69145,31105,130,1.18335,.081600003,,,1.40008,.068070002,,,1.15721,,-.02258,,-.20987999,,.65561998,.08608
317281001131,Lexington HS,68850,31047,884,1.0068099,.039999999,.66031998,.050409999,1.39888,.034019999,.89038998,.05528,1.04173,.69593,.033530001,.051169999,-.34283,-.27941999,.45006999,.035039999
317284001032,North Star HS,68504,31109,2140,1.08161,.033500001,.97012001,.039590001,1.3998801,.02746,1.06525,.03994,1.0925601,.97280997,.01002,.0027699999,-.28128999,-.095020004,.38374001,.05102
317284001033,Southwest HS,68512,31109,1946,1.43883,.03139,1.37588,.033440001,1.70446,.01867,1.45402,.029850001,1.50723,1.37639,.04538,.00036999999,-.13086,-.056400001,.42851001,.070639998
317284001159,Lincoln East HS,68510,31109,2042,1.49611,.034839999,1.44076,.035009999,1.7456599,.02043,1.50923,.030549999,1.53483,1.43512,.02523,-.0039300001,-.13736001,-.05164,.45627999,.073569998
317284001160,Lincoln HS,68510,31109,2184,.80326998,.038139999,.86023998,.046390001,1.31242,.033799998,1.03679,.048239999,.89705998,.85829997,.10455,-.00226,-.46303001,-.20795999,.38095999,.083379999
317284001161,Lincoln Northeast HS,68507,31109,1706,.91593999,.034759998,.87834001,.037069999,1.37936,.02798,1.0257,.036499999,.98325998,.90100998,.068470001,.02517,-.40285,-.13838001,.38168001,.067900002
317284001162,Lincoln Southeast HS,68506,31109,2081,1.23706,.03331,1.19944,.034049999,1.60013,.022779999,1.28168,.031500001,1.30408,1.1841201,.05139,-.01294,-.22702,-.082390003,.39961001,.080779999
317299001190,Loomis Secondary School,68958,31137,55,,,,,,,,,,,,,,,.76493073,.056596745
317305001192,Louisville HS,68037,31025,185,1.41594,.063479997,,,1.48277,.057119999,,,1.33658,,-.059379999,,-.10938,,.69507998,.077100001
317309001195,Loup City HS,68853,31163,104,,,,,,,,,,,,,,,.74559903,.05946799
317323001206,Madison HS,68748,31119,173,1.2330199,.083130002,,,1.5639,.062460002,,,1.26458,,.02496,,-.2367,,.65595001,.037459999
317329001210,Malcolm Jr/Sr HS,68402,31109,182,1.14764,.091090001,,,1.47558,.065449998,,,1.27037,,.096610002,,-.16154,,.69348001,.0792
317347001222,Mc Cook Sr HS,69001,31145,476,1.08591,.047320001,.79048002,.048909999,1.4734,.03382,.86699998,.050489999,1.1519901,.79562998,.057360001,.0064699999,-.27900001,-.089699998,.52104002,.054469999
317350001227,McCool Junction Jr/Sr HS,68401,31185,89,,,,,,,,,,,,,,,.73343956,.035601526
317360001812,Medicine Valley Jr/Sr HS,69025,31063,63,,,,,,,,,,,,,,,.78474975,.025837043
317371001239,Milford HS,68405,31159,210,1.52187,.054249998,,,1.64806,.042059999,,,1.42282,,-.06961,,-.1583,,.66773999,.051410001
317374000242,Millard West HS,68135,31055,2516,1.6528701,.0309,1.5484,.02705,1.79251,.01636,1.57565,.024049999,1.6312799,1.5452,-.01324,-.0020699999,-.09883,-.019710001,.40353999,.055750001
317374001251,Millard South HS,68137,31055,2360,1.25634,.03021,1.19797,.031909999,1.59287,.020400001,1.27189,.028650001,1.31919,1.1982501,.04764,.00023000001,-.20746,-.06146,.38661,.058680002
317374001252,Millard North HS,68154,31055,2560,1.51662,.030139999,1.42992,.02891,1.76597,.01668,1.4878,.02702,1.551,1.43718,.02217,.0050499998,-.13860001,-.035220001,.38076001,.066179998
317380001263,Minatare HS,69356,31157,62,,,,,,,,,,,,,,,.7238189,.058832165
317383001266,Minden HS,68959,31099,211,1.28883,.064329997,.91956002,.079350002,1.56686,.049070001,.91793001,.079149999,1.33872,.90166998,.03726,-.01984,-.17042001,-.01804,.63889998,.034030002
317389001269,Mitchell Secondary School,69357,31157,199,1.31683,.073880002,.91202003,.086920001,1.44305,.065169998,.94617999,.088780001,1.26065,.91088998,-.044569999,-.00124,-.14469001,-.038740002,.66663003,.072520003
317416001286,Nebraska City HS,68410,31131,436,.99868,.05443,.84876001,.058639999,1.41224,.043370001,.90691,.058479998,1.05821,.81661999,.056249999,-.039349999,-.33456001,-.11057,.52721,.036279999
317420001290,Conestoga Jr/Sr HS,68409,31025,207,1.26144,.075460002,1.0723,.089879997,1.45033,.065180004,1.14131,.089120001,1.2175699,1.0617599,-.036029998,-.0099299997,-.19115999,-.074929997,.66505003,.062650003
317422001292,Neligh-Oakdale HS,68756,31003,98,1.29785,.08484,,,1.48961,.069069996,,,1.27439,,-.018409999,,-.16888,,.66834998,.046640001
317437001604,Niobrara Secondary School,68760,31107,55,,,,,,,,,,,,,,,.71368295,.061253283
317443001311,Norfolk Sr HS,68702,31119,1324,1.03162,.036249999,.85311002,.038490001,1.4747601,.02606,.97187001,.038899999,1.11825,.85408998,.077469997,.00115,-.31880999,-.13789999,.40858999,.044489998
317458001333,Northwest HS,68803,31079,742,1.4915299,.047060002,1.28799,.048020002,1.70628,.02805,1.34554,.045600001,1.48102,1.2664,-.0071,-.01705,-.1521,-.062490001,.53220999,.059549998
317464001336,Oakland Craig Sr HS,68045,31021,123,,,,,,,,,,,,,,,.72019964,.059090972
317476001341,Ogallala HS,69153,31101,255,1.21041,.061779998,1.04287,.06752,1.5067,.04786,1.11498,.064599998,1.24512,1.02697,.02788,-.01548,-.21008,-.085699998,.59249002,.047449999
317482001354,Benson Magnet HS,68104,31055,1519,.70275003,.03858,.66123003,.049600001,1.05551,.03895,.79435998,.054079998,.67365998,.60641003,-.043189999,-.090400003,-.56682998,-.30994999,.37171,.047079999
317482001359,Bryan HS,68157,31153,1932,.89569998,.037220001,.72539997,.048920002,1.21023,.034389999,.81042999,.052099999,.85161,.67967999,-.051770002,-.067270003,-.42109999,-.19237,.34617001,.041480001
317482001360,Burke HS,68154,31055,2040,1.2966,.033500001,1.16417,.037280001,1.63006,.02307,1.28477,.03421,1.3566999,1.19873,.044300001,.028829999,-.20149,-.071780004,.37513,.05869
317482001363,Central HS,68102,31055,2690,1.02223,.033690002,.88584,.03861,1.43813,.02606,1.0974801,.039980002,1.0551701,.92031002,.03122,.037450001,-.36293,-.19250999,.32804999,.058940001
317482001416,Omaha North Magnet HS,68111,31055,1938,.84841001,.03356,.85184002,.03932,1.3035001,.029209999,.99970001,.041080002,.89462,.87392002,.051660001,.02526,-.45704001,-.14393,.35420999,.055050001
317482001417,Omaha Northwest Magnet HS,68134,31055,1747,.72095001,.03579,.73322999,.048530001,1.2290699,.036899999,.84472001,.053410001,.78939003,.72970998,.0867,-.0048099998,-.55698001,-.15761,.35552999,.045910001
317482001433,Omaha South Magnet HS,68107,31055,2698,.43079001,.026969999,.39831001,.03889,.86589003,.03052,.54174,.048549999,.45519999,.37485,.053640001,-.062590003,-.90219998,-.44521999,.24563999,.033300001
317485001448,O'neill HS,68763,31089,233,1.19653,.061080001,.95144999,.067259997,1.49546,.044709999,.98212999,.065640002,1.2012399,.89205003,.00392,-.066579998,-.24492,-.10098,.61502999,.066739999
317494001454,Ord Jr/Sr HS,68862,31175,189,1.29609,.066019997,.75238001,.073550001,1.53044,.057209998,.77412999,.077349998,1.28804,.75114,-.0062500001,-.00165,-.18819,-.030610001,.67833,.05601
317500001458,Osceola HS,68651,31143,70,,,,,,,,,,,,,,,.79989702,.13893773
317503001460,Osmond HS,68765,31139,78,,,,,,,,,,,,,,,.75838619,.091803394
317506001462,Overton HS,68863,31047,94,,,,,,,,,,,,,,,.72450471,.031454459
317521001470,Jr/Sr HS At Palmyra,68418,31131,124,1.29408,.07666,,,1.4027801,.069980003,,,1.23747,,-.045740001,,-.13359,,.73987001,.07271
317527001389,Papillion La Vista South HS,68046,31153,1847,1.49633,.031849999,1.40284,.033130001,1.67302,.022299999,1.45332,.02936,1.46734,1.40633,-.019750001,.00248,-.14016999,-.033410002,.44248,.054269999
317527001478,Papillion La Vista Sr HS,68046,31153,1815,1.32524,.033289999,1.27394,.034000002,1.6301,.021609999,1.34393,.032710001,1.40597,1.28026,.05742,.0049399999,-.15941,-.049729999,.44648001,.05201
317533001485,Pawnee City Secondary School,68420,31133,87,,,,,,,,,,,,,,,.71723795,.067049176
317536001487,Paxton HS,69155,31101,71,,,,,,,,,,,,,,,.78359425,.022071591
317539001489,Pender HS,68047,31173,93,,,,,,,,,,,,,,,.76790053,.032594919
317551001495,Pierce Jr/Sr HS,68767,31139,212,1.47642,.058060002,.97512001,.07604,1.58916,.04558,.98339999,.076540001,1.38017,.97771001,-.069739997,.0026499999,-.15142,-.0058200001,.63850999,.047120001
317557001498,Plainview Secondary School,68769,31139,85,1.34425,.075369999,,,1.51045,.065219998,,,1.32546,,-.01418,,-.13957,,.67523998,.04586
317563001514,Platteview Sr HS,68059,31153,393,1.51491,.05051,1.36462,.062169999,1.61202,.041110002,1.43205,.056809999,1.44996,1.31785,-.044799998,-.035489999,-.11177,-.086659998,.63444,.050930001
317566001523,Plattsmouth HS,68048,31025,556,1.25534,.044530001,1.03123,.049229998,1.46486,.03585,1.1139801,.048239999,1.18637,1.03104,-.058139998,-.00018,-.23474,-.08044,.54079002,.080980003
317577001531,Ponca HS,68770,31051,149,,,,,,,,,,,,,,,.75720799,.047534585
317581001533,Potter-Dix Jr/Sr HS,69156,31033,50,,,,,,,,,,,,,,,.73087573,.062996022
317590001542,Ralston HS,68127,31055,1093,1.21188,.03957,1.1089799,.04417,1.5292701,.02836,1.18613,.042569999,1.22939,1.10973,.01425,.00066999998,-.24392,-.068850003,.47644001,.04575
317593001546,Randolph HS,68771,31027,75,,,,,,,,,,,,,,,.74808693,.14092197
317596001549,Ravenna Sr HS,68869,31019,153,1.42169,.07542,,,1.55103,.057769999,,,1.36226,,-.04363,,-.13857,,.72556001,.037980001
317617001559,Rock County HS,68714,31149,69,,,,,,,,,,,,,,,.785739,.071480118
317645001575,Schuyler Central HS,68661,31037,573,.92197001,.055980001,,,1.38121,.04391,,,.97834998,,.057629999,,-.41178,,.47968999,.02681
317647001582,Scottsbluff Sr HS,69361,31157,1036,.73654002,.039810002,.88805997,.046769999,1.36631,.033720002,1.07766,.045779999,.89265001,.89687002,.17488,.0098200003,-.53061998,-.20157,.38696,.066289999
317656001591,Seward HS,68434,31159,504,1.24693,.048190001,1.00796,.054329999,1.55779,.035659999,1.0803,.054540001,1.30014,1.02935,.040929999,.020780001,-.19817001,-.0495,.56567001,.041159999
317659001594,Shelby - Rising City HS,68662,31143,129,,,,,,,,,,,,,,,.78667074,.10932546
317662001596,Shelton HS,68876,31019,93,,,,,,,,,,,,,,,.71879435,.018645028
317671001601,Sidney HS,69162,31033,383,1.2728,.058499999,.98624998,.060040001,1.58455,.04149,1.0615799,.059360001,1.32253,.95363998,.037599999,-.034200002,-.19812,-.11319,.56242001,.054919999
317686001616,South Sioux Sr HS,68776,31043,1170,1.01214,.037519999,.75334001,.046629999,1.42136,.02843,.96508998,.04984,1.03844,.77495998,.025319999,.027899999,-.36875001,-.24534,.40691,.034400001
317710001628,Stapleton HS,69163,31113,52,,,,,,,,,,,,,,,.74334162,
317718001632,Southern HS,68466,31067,119,1.06946,.093110003,,,1.30136,.08484,,,1.0980901,,.026070001,,-.18512,,.69003999,.035289999
317719001634,Sterling HS,68443,31097,56,,,,,,,,,,,,,,,.74648392,.042175341
317752001650,Sutton Secondary School,68979,31035,120,,,,,,,,,,,,,,,.73724556,.037891194
317755001654,HS At Syracuse,68446,31131,216,1.44081,.062849998,1.04039,.073799998,1.60754,.04521,1.10709,.071889997,1.38046,.98977,-.043719999,-.051139999,-.1645,-.11854,.67233998,.053320002
317802001674,Valentine HS,69201,31031,178,1.08526,.062729999,,,1.30986,.056030001,,,1.06564,,-.018409999,,-.22916999,,.60847998,.049210001
317821001682,Wahoo HS,68066,31155,311,1.2988501,.06301,.95490003,.073590003,1.53328,.04496,1.01294,.073890001,1.27847,.92703003,-.015939999,-.030060001,-.19931,-.092670001,.61945999,.071939997
317824001686,Wakefield HS,68784,31051,140,,,,,,,,,,,,,,,.68274963,.058129881
317830001690,Walthill HS,68067,31173,108,,,,,,,,,,,,,,,.50515461,
317845001696,Wausa HS,68786,31107,70,,,,,,,,,,,,,,,.75627655,.063649371
317852001702,Wayne HS,68787,31179,285,1.63288,.050110001,1.13662,.068089999,1.71977,.035549998,1.16587,.065980002,1.58478,1.10978,-.03035,-.024180001,-.085179999,-.05054,.67079002,.045469999
317854001705,Weeping Water HS,68463,31025,100,,,,,,,,,,,,,,,.72718495,.036865495
317866001724,Westside HS,68114,31055,1964,1.42946,.031399999,1.27692,.036219999,1.70727,.01871,1.42101,.030750001,1.4818799,1.35129,.03537,.055039998,-.1521,-.051600002,.42862999,.05985
317872001729,Wilber-Clatonia HS,68465,31151,169,1.3982199,.07068,,,1.49555,.056650002,,,1.32108,,-.058400001,,-.13207,,.72715998,.037980001
317881001738,Winnebago HS,68071,31173,181,,,,,,,,,,,,,,,.55351859,.04134912
317884001740,Winside HS,68790,31179,62,,,,,,,,,,,,,,,.80681485,.092962041
317894001744,Wood River Rural HS,68883,31079,160,,,,,,,,,,,,,,,.69012284,.040430896
317899001746,Wynot HS,68792,31027,53,,,,,,,,,,,,,,,.83504307,.010631409
317905001917,York HS,68467,31185,458,1.23404,.0504,.94432002,.052060001,1.56594,.034910001,1.03337,.05449,1.27756,.93405998,.03407,-.01099,-.22573,-.10633,.55291998,.051720001
317908001754,Yutan HS,68073,31155,141,1.42925,.073990002,,,1.56692,.057980001,,,1.40279,,-.01887,,-.11701,,.67778999,.03754
320002200882,Democracy Prep At Agassi HS,89106,32003,272,,,,,,,,,,,,,,,.7212581,.018806441
320003000001,Churchill County HS,89406,32001,1003,.80374002,.032419998,1.04083,.038180001,1.17748,.03139,1.13336,.037640002,.88291001,1.03169,.089670002,-.0088600004,-.33363,-.098540001,.38187,.048269998
320006000007,Basic Academy Of Int'l Studies HS,89015,32003,2526,.69186997,.030370001,.86127001,.038090002,1.05703,.031569999,1.0339,.03892,.75507998,.89955002,.08371,.042550001,-.39989001,-.14935,.29923999,.037020002
320006000011,Bonanza HS,89146,32003,2153,.86234999,.033780001,.86852998,.044050001,1.301,.03314,1.05012,.043760002,.94445997,.92448997,.086939998,.060529999,-.3775,-.13589001,.32229999,.039329998
320006000013,Boulder City HS,89005,32003,631,1.0625,.044840001,1.2351,.050949998,1.37757,.03889,1.30287,.0469,1.1249,1.1878099,.055470001,-.039810002,-.22461,-.096869998,.48199999,.057470001
320006000018,Chaparral HS,89121,32003,2506,.65792,.033709999,.63770998,.047839999,.96669,.038400002,.70665002,.051490001,.66433001,.63587999,.0096399998,-.00287,-.45515001,-.11129,.29866001,.02771
320006000030,Ed W Clark HS,89102,32003,3230,.71204001,.029689999,.69466001,.043439999,1.30407,.031099999,1.05876,.047169998,.85948002,.75452,.17155001,.079329997,-.51727998,-.40323001,.31409001,.037149999
320006000032,Eldorado HS,89110,32003,2055,.61716002,.034159999,.66687,.04936,.95559001,.038279999,.82850999,.054529998,.63306999,.65056002,.025140001,-.025079999,-.50944,-.27353001,.28812,.02726
320006000065,Las Vegas HS,89142,32003,2923,.74432999,.02819,.78680998,.038090002,1.11596,.02909,.95933002,.03875,.77322,.79373002,.037360001,.0087299999,-.44326001,-.20863,.27882999,.02699
320006000078,Moapa Valley HS,89040,32003,518,1.09828,.044829998,1.26081,.053410001,1.37799,.037149999,1.3855,.04586,1.1460299,1.2920099,.04166,.024150001,-.20241,-.072360002,.4578,.038449999
320006000089,Rancho HS,89101,32003,3271,.45568001,.02613,.47081,.037039999,.98764002,.031989999,.86082,.04871,.53874999,.52717,.15419,.10691,-.83320999,-.63288999,.22875001,.02276
320006000107,Valley HS,89169,32003,2857,.62943,.02978,.57372999,.04293,1.07546,.033640001,.80760002,.050280001,.68054003,.59183002,.075099997,.03059,-.58030999,-.36458001,.28406999,.037670001
320006000111,Virgin Valley HS,89027,32003,730,.86677998,.041870002,.89731997,.05452,1.15648,.039209999,1.10145,.055259999,.89718002,.94125998,.033879999,.04668,-.28902,-.17019001,.43114999,.031380001
320006000114,Western HS,89107,32003,2771,.48548001,.032669999,.45341,.047529999,.71526998,.040010002,.51187998,.05895,.50604999,.44944,.040660001,-.0088400003,-.41343001,-.13891999,.29800001,.031410001
320006000276,Durango HS,89113,32003,2337,.88849002,.03387,.89451998,.04304,1.21369,.032930002,1.00895,.044360001,.92048001,.87866002,.03475,-.01805,-.31854001,-.14827999,.29751,.02899
320006000277,Las Vegas Academy Of Int'l Studies  Performing And Visual Ar,89101,32003,1706,1.47637,.036509998,1.33446,.040429998,1.6044101,.028340001,1.39483,.0381,1.4233299,1.33314,-.037269998,-.00098999997,-.12722,-.046270002,.36107001,.10656
320006000405,Cheyenne HS,89032,32003,2073,.63762999,.031099999,.79961002,.04668,.96284997,.0363,.88498998,.048950002,.64587998,.75926,.01278,-.053149998,-.49076,-.1656,.30792001,.031520002
320006000406,Cimarron Memorial HS,89128,32003,2622,.90785998,.03788,.90170997,.046640001,1.2369601,.03633,1.01689,.046379998,.92523003,.89507997,.01877,-.0074,-.33691999,-.13608,.31829,.035610002
320006000407,Green Valley HS,89014,32003,3048,1.12231,.03035,1.19894,.035289999,1.48794,.02413,1.33634,.031490002,1.2189699,1.2212,.079300001,.018230001,-.22065,-.094290003,.31593001,.04504
