college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college
306500,Kenyon College,43022,39083,402,1.8279099,.02358,1.62226,.036680002,1.8807,.01386,1.66638,.031789999,1.82758,1.65315,-.00018,.018689999,-.029060001,-.0080000004,.33914,1,.15152
306600,Lake Erie College,44077,39085,84.66666666666667,1.5556901,.04848,1.25938,.063330002,1.68349,.0328,1.26222,.060339998,1.553,1.23194,-.00173,-.02227,-.084020004,-.02458,.42335001,.99945003,.06656
306800,Lorain County Community College,44035,39093,,1.06935,.021640001,.93189001,.02685,1.33885,.019090001,1.01474,.026660001,1.12652,.95779002,.050749999,.02703,-.18849,-.059470002,.22361,.98532999,.064450003
306900,Lourdes University,43560,39095,56,1.28556,.06174,1.17712,.073239997,1.51544,.050050002,1.12598,.070840001,1.3418601,1.11677,.041949999,-.05404,-.12936001,-.00825,.36089,.98462999,.05277
307200,Malone University,44709,39151,343.6666666666667,1.61997,.034820002,1.35115,.04383,1.74157,.02414,1.37012,.040259998,1.61861,1.2984999,-.00083999999,-.040539999,-.075970002,-.055160001,.33638999,.99910998,.069499999
307300,Marietta College,45750,39167,243,1.68142,.033270001,1.2244101,.045940001,1.76046,.02427,1.21779,.044969998,1.62035,1.19335,-.037689999,-.02603,-.08647,-.020479999,.41999999,.99835002,.07903
307700,Miami University-Oxford,45056,39017,4442.333333333333,1.64838,.01493,1.48938,.01668,1.83884,.0070000002,1.5754,.01282,1.72657,1.52,.045290001,.02014,-.065030001,-.036449999,.21454,.99558002,.068449996
307701,Miami University-Middletown,45042,39017,,1.28951,.079839997,,,1.48288,.055550002,,,1.3919801,,.07361,,-.065310001,,.27401,.89063001,.0638
307800,Wright State University-Main Campus,45435,39057,2096.333333333333,1.38609,.02131,1.17298,.02461,1.65635,.01424,1.28025,.02203,1.47846,1.18216,.062479999,.0077599999,-.12032,-.082979999,.21269999,.97434002,.077679999
307801,Wright State University-Lake Campus,45822,39107,,,,.84661001,.084870003,,,.91430998,.090910003,,.88624001,,.044720002,,-.03167,.29484999,.97117001,.047910001
308300,University of Mount Union,44601,39151,508.6666666666667,1.62542,.02833,1.23843,.035689998,1.7391,.02077,1.26648,.03452,1.57924,1.23198,-.029239999,-.0052299998,-.10123,-.028000001,.33322001,1,.05618
308400,Muskingum University,43762,39119,379.6666666666667,1.5480601,.033020001,1.08604,.042939998,1.68258,.02558,1.10957,.040959999,1.51599,1.0786099,-.02115,-.0068899998,-.10989,-.0287,.36091,.99902999,.080480002
308500,Notre Dame College,44121,39035,,1.4560699,.0425,1.1888,.060679998,1.52625,.035179999,1.22251,.056370001,1.4486901,1.18523,-.0051000002,-.0030199999,-.053539999,-.031459998,.3838,.99873,.042849999
308600,Oberlin College,44074,39093,657.3333333333334,1.81241,.019920001,1.60781,.037039999,1.8485,.01448,1.65429,.02925,1.8064899,1.65289,-.00327,.027279999,-.023250001,-.00083999999,.28907001,.99993002,.20479
308900,Ohio Northern University,45810,39065,629,1.69089,.024809999,1.31914,.03064,1.79135,.01777,1.33641,.0296,1.66034,1.30264,-.0184,-.01267,-.078900002,-.02592,.31355,.99905998,.068669997
309000,Ohio State University-Main Campus,43210,39049,,1.57438,.014,1.3528301,.01512,1.7922,.0064300001,1.46936,.01148,1.61945,1.36277,.027829999,.0072900001,-.10667,-.078220002,.17617001,.97915,.084619999
309005,Ohio State University Agricultural Technical Institute,44691,39169,,1.46929,.065920003,1.07946,.089989997,1.49419,.0581,1.09685,.084770001,1.4134099,.99386001,-.03954,-.086130001,-.057160001,-.10363,.35745999,.98509997,.14892
310000,Ohio University-Main Campus,45701,39009,5009,1.62716,.01523,1.34148,.017929999,1.77558,.0085899998,1.41666,.01484,1.6325901,1.3387001,.00333,-.00208,-.087590002,-.05824,.18609001,.98623002,.086829998
310002,Ohio University-Zanesville Campus,43701,39119,,1.44399,.063840002,.81159002,.067479998,1.6245199,.04166,.85860002,.069920003,1.42023,.80632001,-.016729999,-.00655,-.14384,-.064839996,.28220001,.97419,.066409998
310003,Ohio University-Lancaster Campus,43130,39045,,1.3049001,.068790004,1.09934,.090180002,1.42381,.056329999,1.13785,.08292,1.34246,1.03272,.02798,-.064499997,-.060600001,-.1018,.26929,.96083999,.069750004
310004,Ohio University-Southern Campus,45638,39087,,1.0777299,.056790002,.77411002,.06859,1.2432801,.050730001,.86979997,.069660001,1.08702,.72732002,.0085399998,-.064329997,-.14375,-.19588999,.30972001,.98758,.062229998
310005,Ohio University-Chillicothe Campus,45601,39141,,1.10975,.047370002,.92597997,.057780001,1.3658201,.039919998,1.0166301,.058639999,1.14974,.93734998,.034790002,.01214,-.18793,-.084579997,.26120999,.98360002,.066710003
310006,Ohio University-Eastern Campus,43950,39013,,,,,,,,,,,,,,,,.36095789,.98596966,.096189924
310900,Ohio Wesleyan University,43015,39041,389,1.71716,.02723,1.43879,.038860001,1.7970001,.01833,1.47692,.033829998,1.70358,1.4327,-.0079800002,-.0042500002,-.054839998,-.030859999,.36454001,.99835998,.11622
311000,Otterbein University,43081,39049,474.3333333333333,1.73313,.026310001,1.39649,.034630001,1.80396,.01692,1.42632,.03131,1.67822,1.38028,-.03272,-.01174,-.074919999,-.033349998,.33006001,.99786001,.089149997
311600,University of Rio Grande,45674,39053,356.3333333333333,1.18602,.035330001,.79246002,.04002,1.4271801,.02997,.86787999,.04112,1.18548,.79214001,-.00044999999,-.00039999999,-.20388,-.095619999,.30375001,.99198002,.065729998
311900,Sinclair Community College,45402,39113,3094.333333333333,.84694999,.01895,.88501,.023490001,1.3282,.01725,1.0490299,.023560001,1.03909,.96406001,.18491,.082000002,-.27823001,-.088129997,.18764,.96280998,.078699999
312100,Tiffin University,44883,39147,186,1.5047801,.0383,.99949002,.050379999,1.60998,.03064,1.05636,.049460001,1.45913,1.04957,-.03128,.04772,-.10338,-.0064699999,.36311001,.99684,.058249999
312300,University of Akron Main Campus,44325,39153,3198.333333333333,1.24402,.017000001,1.12214,.02073,1.59317,.01171,1.19681,.018959999,1.3878,1.1141599,.1036,-.0071700001,-.14798,-.07418,.19326,.97425002,.061099999
312301,University of Akron Wayne College,44667,39169,,,,,,,,,,,,,,,,.29313204,.89682019,.10536464
312500,University of Cincinnati-Main Campus,45221,39061,5028.666666666667,1.47803,.01485,1.32783,.016899999,1.72974,.0083600003,1.43899,.01399,1.56984,1.35129,.058490001,.01736,-.10185,-.064900003,.18781,.98192,.069509998
312700,University of Dayton,45469,39113,1577,1.6808,.01802,1.5735101,.02166,1.81785,.0097200004,1.60339,.01792,1.70307,1.57052,.01308,-.00191,-.067400001,-.02093,.22316,.99851,.064510003
313100,University of Toledo,43606,39095,3084.333333333333,1.24501,.016179999,1.1318099,.02004,1.6244,.01151,1.2729,.01792,1.41005,1.16242,.11704,.02633,-.15202001,-.095040001,.20474,.98689997,.06213
313400,Ursuline College,44124,39035,91.66666666666667,1.47021,.08004,,,1.64353,.060869999,,,1.51001,,.02636,,-.088420004,,.42297,.98547,.062430002
313500,Walsh University,44720,39151,219,1.60084,.035130002,1.2734801,.046980001,1.73342,.0242,1.29252,.044399999,1.58918,1.2567,-.00734,-.01336,-.09076,-.028510001,.30019,.99343997,.057
314100,Wilberforce University,45384,39057,,1.03802,.056990001,,,1.19178,.059119999,,,1.01758,,-.020090001,,-.17118999,,.57006001,.99963999,.038029999
314200,Wilmington College,45177,39027,294.3333333333333,1.60981,.036189999,1.13879,.045159999,1.72379,.02578,1.15512,.045109998,1.5441999,1.14405,-.042490002,.0046000001,-.1163,-.0096699996,.40094,.99755001,.090729997
314300,Wittenberg University,45504,39023,474.8333333333333,1.66983,.029440001,1.39264,.036589999,1.7823499,.01921,1.4326299,.031550001,1.65396,1.3890899,-.0096000005,-.0025599999,-.077629998,-.031350002,.37016001,.99695998,.12025
314400,Xavier University,45207,39061,748.6666666666666,1.6997,.024150001,1.50916,.03026,1.8032399,.01403,1.54368,.02557,1.6792099,1.50316,-.0122,-.0039900001,-.073859997,-.02696,.25764,.99787998,.0779
314500,Youngstown State University,44555,39099,2057.333333333333,1.18445,.01815,.95348001,.022120001,1.49957,.01369,1.04213,.022050001,1.24947,.96820003,.05204,.0152,-.20016,-.076350003,.23222999,.99445999,.044089999
314600,Western Oklahoma State College,73521,40065,257.6666666666667,1.03957,.045899998,.74651998,.0524,1.2422301,.041170001,.83543998,.055739999,1.09943,.76721001,.054450002,.026969999,-.12988,-.088930003,.36138999,.99517,.073969997
314700,Bacone College,74403,40101,,1.1198,.063680001,.82683003,.086900003,1.30861,.060699999,.87740999,.086690001,1.1357599,.84208,.01406,.018100001,-.15219,-.041960001,.45414001,.99177998,.067819998
314900,Southern Nazarene University,73008,40109,243.5,1.72346,.045310002,1.47527,.0473,1.82182,.02242,1.52327,.038959999,1.67389,1.43409,-.029610001,-.02871,-.088370003,-.062180001,.42631999,.99954998,.073959999
315000,Cameron University,73505,40031,597.6666666666666,1.2561001,.02839,.96403998,.032230001,1.47755,.02162,1.0424401,.032389998,1.27551,.96201998,.01522,-.0020999999,-.1584,-.0836,.25525999,.99136001,.066830002
315100,Oklahoma Wesleyan University,74006,40147,,1.6676199,.05161,1.41119,.063840002,1.77157,.034159999,1.44866,.052140001,1.61095,1.30809,-.035179999,-.078819998,-.099699996,-.10746,.48762,.99668002,.061140001
315200,University of Central Oklahoma,73034,40109,1499.666666666667,1.56479,.02,1.20614,.02299,1.74762,.01165,1.3301001,.01987,1.59005,1.21644,.01589,.0084699998,-.099100001,-.093429998,.19118001,.97798002,.074610002
315300,Connors State College,74469,40101,366.6666666666667,1.06196,.042800002,.79152,.048780002,1.35271,.034499999,.85584998,.050960001,1.0456001,.74874002,-.01565,-.057130001,-.29372001,-.14305,.29881001,.98681998,.088009998
315400,East Central University,74820,40123,,1.53588,.026389999,1.03795,.032749999,1.67028,.018069999,1.1004601,.032230001,1.49507,1.02043,-.0273,-.017170001,-.11719,-.078429997,.27267,.99488002,.12215
315500,Eastern Oklahoma State College,74578,40077,296.6666666666667,1.2976201,.045120001,.85904998,.05291,1.47711,.0339,.90116,.052669998,1.24233,.82099003,-.044509999,-.046360001,-.18898,-.097649999,.33159,.99409997,.12693
315600,Redlands Community College,73036,40017,283.3333333333333,1.11807,.057379998,.86869001,.067479998,1.35914,.04941,.95749998,.067529999,1.1882401,.95059001,.05906,.086149998,-.14383,-.00728,.31832001,.96695,.073579997
315700,Langston University,73050,40083,374.6666666666667,1.03699,.033909999,.67272002,.045979999,1.22662,.03162,.71298999,.05012,.97887999,.69659001,-.059360001,.034260001,-.25308001,-.02355,.34926999,.99645001,.034079999
315800,Murray State College,73460,40069,,1.1955301,.040440001,.72354001,.046050001,1.36411,.033440001,.82045001,.048489999,1.19371,.74115002,-.00153,.02376,-.14274999,-.107,.29014,.98651999,.11821
316000,Northeastern Oklahoma A&M College,74354,40115,390.6666666666667,1.19705,.033829998,.74221998,.040150002,1.36691,.02923,.80500001,.042410001,1.15607,.77201003,-.03545,.038589999,-.18238001,-.04273,.31918001,.99444002,.08901
316100,Northeastern State University,74464,40021,864.6666666666666,1.40915,.02558,.95459998,.02885,1.59505,.018780001,1.06172,.02833,1.39551,.97498,-.0097700004,.0209,-.14297999,-.088969998,.24737,.98905998,.089759998
316200,Northern Oklahoma College,74653,40071,587.3333333333334,1.31572,.036400001,.93357003,.040040001,1.52553,.026760001,.99764001,.040890001,1.31505,.92521,-.00050999998,-.0090399999,-.16005,-.078290001,.29317999,.98900002,.074479997
316300,Northwestern Oklahoma State University,73717,40151,277.3333333333333,1.57986,.033369999,1.066,.043359999,1.68523,.02417,1.12931,.042690001,1.52166,1.07137,-.038249999,.00501,-.1075,-.054090001,.33899999,.99716997,.066579998
316400,Oklahoma Baptist University,74804,40125,341,1.75993,.02971,1.46541,.03486,1.81303,.0185,1.4966,.03036,1.69233,1.41275,-.03994,-.037269998,-.071319997,-.059349999,.32370999,.99967998,.058529999
316500,Oklahoma Christian University,73013,40109,374.6666666666667,1.75114,.032329999,1.5952801,.03311,1.84269,.01685,1.59246,.02898,1.7440701,1.55094,-.0040500001,-.028589999,-.056540001,-.026769999,.37174001,.99976999,.052450001
316600,Oklahoma City University,73106,40109,214.5,1.74512,.031380001,1.5790401,.033500001,1.84457,.01615,1.61553,.02754,1.73499,1.5435801,-.0058400002,-.02297,-.063160002,-.046610001,.44328001,.99676001,.12148
316700,University of Science and Arts of Oklahoma,73018,40051,214.3333333333333,1.5169801,.048950002,1.02494,.063199997,1.62139,.037870001,1.04617,.061549999,1.47221,1.01922,-.030409999,-.0056099999,-.10133,-.026450001,.39976001,.99831003,.084030002
316800,Rogers State University,74017,40131,481.3333333333333,1.4826699,.032609999,1.06584,.03796,1.62775,.02208,1.14615,.036479998,1.44011,1.0333101,-.029549999,-.031490002,-.1303,-.1092,.26651999,.98212999,.07779
317000,Oklahoma State University-Main Campus,74078,40119,2994.666666666667,1.64259,.01551,1.3446701,.016209999,1.8056901,.0076000001,1.47636,.01287,1.65415,1.37289,.0069900001,.02056,-.09161,-.07536,.20830999,.99008,.072679996
317200,Oklahoma State University Institute of Technology,74447,40111,551,1.08916,.043400001,.81342,.05088,1.30555,.038430002,.89836001,.051800001,1.15212,.88370001,.054650001,.079530001,-.13316999,-.0166,.2753,.94392002,.09307
317400,Oklahoma Panhandle State University,73939,40139,183,1.5086499,.042769998,1.0241899,.054230001,1.58585,.033500001,1.1109101,.053539999,1.44125,1.06047,-.04676,.03421,-.10033,-.047559999,.37145001,.99778003,.063639998
317600,Carl Albert State College,74953,40079,359.6666666666667,1.21385,.034219999,.74413002,.038240001,1.36524,.02857,.80636001,.040550001,1.15389,.69353002,-.051959999,-.072949998,-.18316001,-.16268,.29159001,.99258,.073009998
317800,Seminole State College,74868,40133,282.5,1.13735,.04459,.76486999,.050420001,1.36598,.03703,.81871998,.054590002,1.1213,.73922998,-.01431,-.034680001,-.21821,-.10754,.28123999,.97926003,.073789999
317900,Southeastern Oklahoma State University,74701,40013,525.6666666666666,1.4366,.02867,.98558003,.033799998,1.5726,.02189,1.0484999,.032570001,1.39966,.98936999,-.026389999,.0038300001,-.12356,-.059769999,.28388,.99588001,.12757
318000,Southwestern Christian University,73008,40109,,1.56696,.059730001,1.2740099,.087370001,1.6188999,.04899,1.25876,.082209997,1.47572,1.16482,-.061829999,-.093740001,-.097029999,-.080640003,.52877998,.99805999,.053709999
318100,Southwestern Oklahoma State University,73096,40039,786.3333333333334,1.5366,.02461,1.09551,.02932,1.69587,.01764,1.15984,.027489999,1.54443,1.0856,.00507,-.0091300001,-.098059997,-.068379998,.26023999,.99542999,.057
318400,University of Oklahoma-Norman Campus,73019,40027,3425.666666666667,1.6989599,.01599,1.43156,.017619999,1.8518,.0071399999,1.5707999,.01287,1.71948,1.46313,.01193,.021579999,-.076959997,-.073579997,.21727,.99250001,.072180003
318500,University of Tulsa,74104,40143,493,1.75027,.02713,1.47061,.037360001,1.82458,.0167,1.53813,.03077,1.70697,1.4622999,-.02537,-.0056799999,-.068899997,-.051860001,.31444001,.99940997,.08856
318600,Blue Mountain Community College,97801,41059,296.5,.95108002,.04298,1.04732,.055720001,1.12744,.04019,1.10596,.05308,.94730002,1.0235699,-.0040000002,-.02321,-.19017,-.080499999,.31738001,.98856002,.081540003
318800,Central Oregon Community College,97703,41017,751.6666666666666,.93651998,.029270001,.85911,.035440002,1.1634099,.02674,.95229,.03585,.99150002,.90772998,.055459999,.05356,-.17338,-.049090002,.22176,.97741002,.063840002
318900,Clatsop Community College,97103,41007,131,.99137002,.057259999,.84551001,.068879999,1.1720901,.052340001,.92312002,.072290003,.99747998,.82552999,.0061300001,-.0242,-.17504001,-.11821,.35868999,.99243999,.13993999
319300,Eastern Oregon University,97850,41061,341,1.27115,.03607,1.14836,.042490002,1.45948,.03111,1.20794,.039900001,1.29203,1.17966,.01616,.026529999,-.12961,-.02397,.30375001,.99581999,.070210002
319400,George Fox University,97132,41071,296.3333333333333,1.6634099,.02977,1.46392,.034419999,1.77127,.02038,1.50267,.030789999,1.6195101,1.46578,-.027109999,.00126,-.093709998,-.02517,.29258001,.99957001,.054049999
319600,Lane Community College,97405,41039,1950,.81794,.02561,.89517999,.030710001,1.05055,.024119999,.94980001,.03162,.85035998,.88682997,.03813,-.0094100004,-.23541,-.071010001,.18917,.95519,.097170003
319700,Lewis & Clark College,97219,41051,370.6666666666667,1.78292,.030130001,1.55978,.04493,1.83965,.01864,1.5806,.038789999,1.75639,1.55427,-.0151,-.00355,-.047400001,-.01694,.30519,.99769002,.15581
319800,Linfield University-McMinnville Campus,97128,41071,387,1.67802,.02884,1.5063699,.036219999,1.7953399,.0196,1.5343699,.03204,1.6672601,1.49406,-.0064500002,-.0082400003,-.076820001,-.02698,.32868999,.99941999,.070029996
320400,Mt Hood Community College,97030,41051,1675,1.03547,.02874,1.01661,.033670001,1.3301899,.023709999,1.1646301,.032450002,1.08884,1.01916,.04902,.0024999999,-.22166,-.14273,.21253,.96257001,.0625
320600,Multnomah University,97220,41051,120,,,,,,,,,,,,,,,.54784364,.998133,.066780902
320700,Pacific Northwest College of Art,97209,41051,,,,,,,,,,,,,,,,.45696759,.9919982,.14244324
320800,Bushnell University,97401,41039,,,,,,,,,,,,,,,,.55271041,.99980652,.06768778
320900,Western Oregon University,97361,41053,683.6666666666666,1.49046,.02805,1.24792,.036150001,1.64981,.021159999,1.3134201,.031810001,1.48278,1.25683,-.0051799999,.00709,-.11264,-.045019999,.22473,.98172998,.068750001
321000,Oregon State University,97331,41003,2520.666666666667,1.6047,.01525,1.40286,.018169999,1.73945,.0095100002,1.47417,.01493,1.58012,1.39608,-.01555,-.0048600002,-.10083,-.05593,.19744,.98777002,.069710001
321100,Oregon Institute of Technology,97601,41035,312.6666666666667,1.4248101,.038869999,1.20818,.0484,1.54242,.03091,1.19803,.045030002,1.39399,1.18146,-.02211,-.02262,-.10648,-.01403,.28997999,.99268001,.058910001
321200,Pacific University,97116,41067,240,1.63642,.03094,1.3741699,.041689999,1.73027,.024089999,1.39645,.037900001,1.59645,1.3790801,-.02503,.0035699999,-.08382,-.0126,.35073999,.99971002,.080669999
